Date,FII_FUT,FII_OPT
25-05-2016,3343.41,167.63
26-05-2016,2348.09,1214.9
27-05-2016,2162.48,1014.1
31-05-2016,598.8,-253.85
01-06-2016,-286.54,560.75
02-06-2016,-159.07,83.16
03-06-2016,319.32,246.45
06-06-2016,516.59,-636.88
07-06-2016,257.16,-333.24
08-06-2016,-203.59,61.9
09-06-2016,697.55,-375.42
10-06-2016,323.29,-505.44
13-06-2016,-615.61,-1387.01
14-06-2016,-1880.94,-174.26
15-06-2016,-638.73,-227.15
16-06-2016,-439.39,-112.19
17-06-2016,-480.27,-90.85
20-06-2016,-1335.95,290.02
21-06-2016,-570.07,293.95
22-06-2016,-570.07,293.95
23-06-2016,320.06,362.29
24-06-2016,-1767.93,14.27
27-06-2016,-287.41,60.58
28-06-2016,-791.95,-309.05
29-06-2016,683.13,398.91
30-06-2016,2840.03,225.86
01-07-2016,254.31,18.8
05-07-2016,129.14,-345.06
07-07-2016,-224.38,-479.22
08-07-2016,-221.64,281.85
11-07-2016,1126.33,-548.75
12-07-2016,1148.66,-89.65
13-07-2016,673.03,154.03
14-07-2016,461.01,-464.8
15-07-2016,722.82,-773.57
18-07-2016,722.82,-773.57
19-07-2016,552.52,-236.28
20-07-2016,46.39,-874.53
21-07-2016,331.96,-46.48
22-07-2016,558.66,-483.55
25-07-2016,-288.08,-631.08
26-07-2016,394.49,-493.94
27-07-2016,83.28,-213.21
28-07-2016,81.19,-718.17
29-07-2016,84.61,-865.84
01-08-2016,631.73,-974.76
02-08-2016,3.86,-841.07
03-08-2016,-32.71,-1308.03
04-08-2016,711.3,-195.61
05-08-2016,480.91,-15.17
08-08-2016,404.49,-612.45
09-08-2016,156,-1121.67
10-08-2016,92.63,-576.17
11-08-2016,6.39,-956.69
12-08-2016,-173.66,612.83
16-08-2016,-106.99,430.54
17-08-2016,-125.37,265.91
18-08-2016,45.08,196.09
19-08-2016,232.84,158.68
22-08-2016,-456.82,-307.66
23-08-2016,-630.97,-524.23
24-08-2016,-254.55,371.82
25-08-2016,942.31,-1563.8
26-08-2016,1051.11,-152.74
29-08-2016,40.66,406.82
30-08-2016,2066.36,-454.32
31-08-2016,2885.77,204.38
01-09-2016,363.7,-405.1
02-09-2016,-399.19,401.03
06-09-2016,331.32,1173.83
07-09-2016,-26.97,-1015.09
08-09-2016,-55.8,-951.06
09-09-2016,-372.15,-1643.24
12-09-2016,-597.52,-922.21
14-09-2016,-551.17,-769.02
15-09-2016,-591.98,-517.72
16-09-2016,426.89,-522.01
19-09-2016,-431.12,101.11
20-09-2016,-89.07,-896.06
21-09-2016,443.68,-502.29
22-09-2016,-299.23,-127.39
23-09-2016,385.66,-349.39
26-09-2016,-1120.86,-686.53
27-09-2016,-356.02,-17.46
28-09-2016,134.78,-356.59
29-09-2016,875.74,-137.19
30-09-2016,-1379.94,488.67
03-10-2016,-159.12,662.86
04-10-2016,347.34,-30.98
05-10-2016,153.73,-388.93
06-10-2016,31.95,73.96
07-10-2016,-892.98,70.52
10-10-2016,-151.62,-308.73
13-10-2016,-2329.88,-52.38
14-10-2016,64.13,532.52
17-10-2016,-1032.46,1101.15
18-10-2016,-729.8,1223.37
19-10-2016,-111.65,111.16
20-10-2016,-396,588.93
21-10-2016,23.95,-267.56
24-10-2016,154.73,-334.71
25-10-2016,-763.55,189.15
26-10-2016,-232.18,-387.5
27-10-2016,819.22,-1812.53
28-10-2016,9.44,100.45
01-11-2016,-535.32,695.55
02-11-2016,-802.88,-63.39
03-11-2016,-416.17,-338.65
04-11-2016,-968.45,-600.3
07-11-2016,-235.78,953.28
08-11-2016,-302.48,546.35
09-11-2016,709.08,769.69
10-11-2016,204.55,558.08
11-11-2016,-1020.25,-1707.67
15-11-2016,-1356.34,-1012.67
16-11-2016,94.27,1018.65
17-11-2016,344.79,200.25
18-11-2016,-597.07,842.82
21-11-2016,1170.49,684.35
22-11-2016,370.55,1396.53
23-11-2016,-54.58,1457.58
25-11-2016,638.34,1033.86
28-11-2016,-122.89,752.81
29-11-2016,615.38,833.32
30-11-2016,658.55,370.82
01-12-2016,707.56,303.6
02-12-2016,242.27,-614.5
05-12-2016,-178.57,-207.03
06-12-2016,215.96,-90.79
07-12-2016,211.69,-348.19
08-12-2016,1440.51,211.07
09-12-2016,240.65,-192.03
12-12-2016,-60.68,-842.3
13-12-2016,235.69,-477.43
14-12-2016,-79.77,112.17
15-12-2016,-1520.42,-263.56
16-12-2016,-504.48,-149.45
19-12-2016,326.67,-662.97
20-12-2016,187.96,-941.75
21-12-2016,50.97,-299.99
22-12-2016,-786.55,-265.66
23-12-2016,-653.58,10.15
27-12-2016,-444.82,815.18
28-12-2016,1628.24,819.04
29-12-2016,703.23,471.3
30-12-2016,752.76,819.91
03-01-2017,-42.2,624.91
04-01-2017,181.46,317.74
05-01-2017,1673.6,347.58
06-01-2017,1673.6,347.58
09-01-2017,-173.43,-140.83
10-01-2017,-203.65,435.56
11-01-2017,743.99,1649.84
12-01-2017,1051.64,927.35
13-01-2017,90.68,-172.04
17-01-2017,-169.83,-304.82
18-01-2017,-895.51,166.7
19-01-2017,-209.71,589.15
20-01-2017,436.85,-655.85
23-01-2017,352.66,-26.03
24-01-2017,371.27,-46.31
25-01-2017,567.3,1441.16
27-01-2017,586.04,70.6
30-01-2017,-368.88,515.85
31-01-2017,-320,-996.23
01-02-2017,119.22,-447.02
02-02-2017,-258.84,-858.47
03-02-2017,-274.94,-58.83
06-02-2017,169.75,-505.38
07-02-2017,-38.81,-585.84
08-02-2017,603.39,-796.68
09-02-2017,600.11,-165.24
10-02-2017,242.88,75.8
13-02-2017,754.31,-393.36
14-02-2017,1321,-690.41
15-02-2017,688.67,-1666.91
16-02-2017,102.84,56.47
17-02-2017,-718.53,-5337.21
21-02-2017,-1017.21,340.71
22-02-2017,-272.14,306.04
23-02-2017,2430.7,36.51
27-02-2017,-156.79,-258.06
28-02-2017,-62.26,215.63
01-03-2017,169.09,-1224.4
02-03-2017,874.47,-265.34
03-03-2017,-1337.71,3.63
06-03-2017,-326.91,-194.25
07-03-2017,66.26,-1764.2
08-03-2017,291.91,-1200.39
09-03-2017,-617.09,-525.12
10-03-2017,-104.44,-924.53
14-03-2017,1837.13,499.16
15-03-2017,-236.99,-378.88
16-03-2017,857.97,-166.25
17-03-2017,-137.1,-424.6
20-03-2017,776.69,-1280.37
21-03-2017,-26.06,-2390.91
22-03-2017,1053.48,-1820
23-03-2017,101.39,-231.66
24-03-2017,-316.27,-81.04
27-03-2017,-488.12,-1029.07
28-03-2017,299.67,865.28
29-03-2017,754.67,210.97
30-03-2017,1244.16,-1542.04
31-03-2017,67.53,-304.46
03-04-2017,-99.62,156.54
05-04-2017,634.9,-291.36
06-04-2017,-927.79,-168.06
07-04-2017,-508.96,563.5
10-04-2017,-511.06,788.07
11-04-2017,-166.41,604.66
12-04-2017,-435.22,-105.3
13-04-2017,146.74,-556.58
17-04-2017,-79.08,-40.22
18-04-2017,-244.77,160.18
19-04-2017,-1027.03,269.08
20-04-2017,-239.39,-477.7
21-04-2017,-1238.64,-90.78
24-04-2017,403.38,1204.04
25-04-2017,-804.82,1805.75
26-04-2017,586.66,1381.97
27-04-2017,-681.81,-794.92
28-04-2017,-713.51,-533.5
02-05-2017,62.89,-176.2
03-05-2017,-439,-436.46
04-05-2017,-1088.47,476.93
05-05-2017,-237.68,-470.43
08-05-2017,-1083.42,681.72
09-05-2017,-394.89,382.93
11-05-2017,-154.71,434.36
12-05-2017,-916.41,-190.55
15-05-2017,-117.16,191.01
16-05-2017,-22.3,144.2
17-05-2017,-7.86,-21.01
18-05-2017,-140.65,-1123.77
19-05-2017,333.42,670.72
22-05-2017,-78.8,151.68
23-05-2017,509.8,463.11
24-05-2017,230.54,1286.73
25-05-2017,370.95,127.82
26-05-2017,884.24,-68.11
30-05-2017,36.2,829.23
31-05-2017,1129.48,-1071.84
01-06-2017,344.56,-549.49
02-06-2017,-210.38,-1.06
05-06-2017,194.91,477.37
06-06-2017,-199.27,-145.91
07-06-2017,-106.22,-18.78
08-06-2017,332.06,-351.58
09-06-2017,-1029.72,10.78
12-06-2017,-1303.84,-607.3
13-06-2017,-300.35,-120.98
14-06-2017,150.19,-309.88
15-06-2017,-577.9,-1006.67
16-06-2017,-276.07,-500.26
19-06-2017,145.49,-937.35
20-06-2017,320.92,-480.45
21-06-2017,-90.73,-1099.58
22-06-2017,88.65,-100.76
23-06-2017,898.45,-250.59
27-06-2017,621.36,-41.21
28-06-2017,-901.67,795.35
29-06-2017,-550.9,-476.88
30-06-2017,-639.96,984.31
03-07-2017,-533.08,1051.2
05-07-2017,164.08,765.34
06-07-2017,-543.59,896.34
07-07-2017,-761.08,192.2
10-07-2017,-999.7,2147.56
11-07-2017,93.6,1073.31
12-07-2017,-1286.38,202
13-07-2017,-620.43,1191.64
14-07-2017,-310.89,47.17
17-07-2017,278.75,72.3
18-07-2017,325.2,-1371.56
19-07-2017,206.44,-50.06
20-07-2017,-539.75,405.44
21-07-2017,215.49,1032.8
24-07-2017,-519.01,1407.05
25-07-2017,-998.42,282.1
26-07-2017,-800.99,697.55
27-07-2017,2097.43,-610.48
28-07-2017,-1744.05,150.13
31-07-2017,-425.72,201.98
01-08-2017,-420.64,-101.58
02-08-2017,-1060.19,-41.81
03-08-2017,-369.28,191.22
04-08-2017,-286.3,50.31
07-08-2017,-772.7,-376.32
08-08-2017,-417.07,26.15
09-08-2017,419.91,151.38
10-08-2017,470.67,359.35
11-08-2017,-1407.58,-88.16
14-08-2017,-452.64,571.26
16-08-2017,-1683.19,201.48
17-08-2017,-252.81,726.42
18-08-2017,-385.33,-664.37
21-08-2017,485.55,347.54
22-08-2017,209.35,168.27
23-08-2017,-1127.79,-50.25
24-08-2017,249.07,90.15
28-08-2017,-536.3,698.17
29-08-2017,241.43,-67.54
30-08-2017,765.29,63.22
31-08-2017,1185.19,-81
01-09-2017,293.52,92.96
05-09-2017,80.03,33.31
06-09-2017,-762.79,507.24
07-09-2017,-107.12,-274.59
08-09-2017,119.26,-61.47
11-09-2017,-246.72,164.62
12-09-2017,-298.65,211.26
13-09-2017,-531.77,62.92
14-09-2017,-483.55,57.69
15-09-2017,133.93,-1123.04
18-09-2017,-197.62,83.84
19-09-2017,-1028.75,9.18
20-09-2017,-469.13,128.52
21-09-2017,-375.56,-102.56
22-09-2017,1687.95,-125.57
25-09-2017,-721.77,-238.42
26-09-2017,-1263.26,320.37
27-09-2017,-249.79,489.43
28-09-2017,-2803.28,-82.74
29-09-2017,342.14,702.59
03-10-2017,323.83,1744.69
04-10-2017,801.8,1169.67
05-10-2017,-490.25,128.88
06-10-2017,311.54,435.82
09-10-2017,-29.61,-218.73
10-10-2017,-390.96,435.98
11-10-2017,767.75,884.64
12-10-2017,262.75,742.17
13-10-2017,807.89,362.72
16-10-2017,2485.96,-174.54
17-10-2017,258.23,-8.4
18-10-2017,24.41,-81.37
19-10-2017,24.41,-81.37
23-10-2017,-657.28,110.68
24-10-2017,-1348.36,-375.72
25-10-2017,-1097.71,2009.26
26-10-2017,-514.73,836.94
27-10-2017,-66.43,-223.79
30-10-2017,191.31,124.81
31-10-2017,-630.11,-314.84
01-11-2017,-49.3,224.55
02-11-2017,-759.72,-332.63
03-11-2017,-418.21,11.67
06-11-2017,-929.36,-733.38
07-11-2017,-767.51,-905.3
08-11-2017,-602.48,-2287.83
09-11-2017,-1112.36,-986.43
10-11-2017,-1785.08,-124.58
13-11-2017,278.89,-339.27
14-11-2017,-820.62,-1866.36
15-11-2017,-1324.58,-592.01
16-11-2017,-74.66,-498.95
17-11-2017,517.81,-804.8
20-11-2017,211.48,-612.62
21-11-2017,878.5,-1434.31
22-11-2017,141.85,-231.43
24-11-2017,348.55,-235.93
27-11-2017,-95.39,-12.8
28-11-2017,313.76,-724.73
29-11-2017,1281.25,-562.62
30-11-2017,-625.3,-2623.58
01-12-2017,-68.88,-465.63
04-12-2017,149.59,149.39
05-12-2017,-1978.63,277.62
06-12-2017,-446.38,518.06
07-12-2017,-914.22,-342.07
08-12-2017,-744.95,219.11
11-12-2017,109.91,54.11
12-12-2017,265.5,381.89
13-12-2017,767.5,130.96
14-12-2017,-661.17,611.17
15-12-2017,-89.65,630.9
18-12-2017,219.42,268.32
19-12-2017,220.45,487.4
20-12-2017,-347.51,1154.38
21-12-2017,-183.53,56.1
22-12-2017,-507.14,114.79
26-12-2017,-49.48,-115.71
27-12-2017,1377.6,87.37
28-12-2017,1621.41,-1476.28
29-12-2017,928.97,521.81
02-01-2018,-1030.26,-415.61
03-01-2018,-1011.17,41.43
04-01-2018,-448.21,-108.2
05-01-2018,-1201.49,90.7
08-01-2018,205.02,-33.42
09-01-2018,291.66,360.3
10-01-2018,-241.69,317.9
11-01-2018,-1186.34,152.74
12-01-2018,53.66,1086.38
16-01-2018,-37.21,881.8
17-01-2018,-667.18,1876.42
18-01-2018,679.38,1841.68
19-01-2018,-26,1309.84
22-01-2018,-1804.37,1077.01
23-01-2018,574.15,972.77
24-01-2018,1257.88,-647.39
25-01-2018,3944.96,1116.43
29-01-2018,-217.38,1009.15
30-01-2018,-1440.52,686.52
31-01-2018,-83.71,-752.46
01-02-2018,-168.55,752.84
02-02-2018,-1988.3,700.72
05-02-2018,-554.75,596.54
06-02-2018,-1638.24,1436.63
07-02-2018,-1751.08,1242.24
08-02-2018,244.35,1302.41
09-02-2018,-2557.58,-647.63
12-02-2018,-1481.12,37.62
14-02-2018,1039.41,98.07
15-02-2018,536.86,547.87
16-02-2018,-66.15,-174.73
20-02-2018,-1832.27,1011.94
21-02-2018,626.85,1239.35
22-02-2018,-1746.11,1687.15
23-02-2018,-694.44,1292.35
26-02-2018,1036.44,344.09
27-02-2018,783.31,428.07
28-02-2018,-353.29,363.22
01-03-2018,-667.7,-268.43
05-03-2018,-1487.85,-472.72
06-03-2018,510.64,709.37
07-03-2018,377.22,353.63
08-03-2018,324.71,373.78
09-03-2018,235.1,89.78
12-03-2018,2397.62,982.2
13-03-2018,-242.43,165.2
14-03-2018,-218.45,-308.54
15-03-2018,-732.82,-678.39
16-03-2018,-2221.57,-269.56
19-03-2018,-31.19,-323.52
20-03-2018,-1516.47,797.22
21-03-2018,-1291.98,1244.7
22-03-2018,224.29,611.22
23-03-2018,-2010.13,-239.44
26-03-2018,-2014.68,-38.96
27-03-2018,355.1,575.38
28-03-2018,-971.48,1115.24
02-04-2018,59.75,1172.8
03-04-2018,578.35,74.24
04-04-2018,-1152.2,59.01
05-04-2018,1194.77,1378.67
06-04-2018,-207.71,-58.52
09-04-2018,-231.86,-458.12
10-04-2018,1120.36,494.18
11-04-2018,620.05,-201.21
12-04-2018,315.26,245.03
13-04-2018,-248.69,835.71
16-04-2018,-18.41,37.75
17-04-2018,236.63,-431.88
18-04-2018,2319.75,-188.47
19-04-2018,791.62,264.37
20-04-2018,199.71,-425.4
23-04-2018,176.56,-130.49
24-04-2018,274.81,-65.43
25-04-2018,163.01,318.9
26-04-2018,761.71,1540.78
27-04-2018,669.11,1108.72
30-04-2018,229.4,-391.91
02-05-2018,-325.01,-476.87
03-05-2018,578.35,74.24
04-05-2018,-493.01,-255.28
07-05-2018,104.5,647.63
08-05-2018,-94.45,460.77
09-05-2018,216.75,109.66
10-05-2018,110.53,-317.79
11-05-2018,863.59,560.26
14-05-2018,200.85,117.92
15-05-2018,660.16,-145.31
16-05-2018,-636.83,-397.05
17-05-2018,-29.67,-243.54
18-05-2018,-1434.31,-240.29
21-05-2018,-673.09,-520.28
22-05-2018,-808.29,-20.01
23-05-2018,-1740,158.97
24-05-2018,-371.08,389.9
25-05-2018,538.42,406.68
29-05-2018,-336.06,406.52
30-05-2018,-832.29,270.15
31-05-2018,-643.06,1207.72
01-06-2018,-214.51,152.5
04-06-2018,553.49,-1587.03
05-06-2018,-498.9,-828.17
06-06-2018,-491.48,313.69
07-06-2018,100.7,694
08-06-2018,-852.69,127.31
11-06-2018,472.39,86.41
12-06-2018,-494.32,445.05
13-06-2018,-297.48,88.33
14-06-2018,-1303.79,-674.95
15-06-2018,603.91,385.12
18-06-2018,-576.07,-157.56
19-06-2018,-710.35,-282.13
20-06-2018,-1247.28,574.75
21-06-2018,267.81,-105.54
22-06-2018,-66.77,66.01
25-06-2018,-1481.82,-323.83
26-06-2018,-118.44,301.23
27-06-2018,10.04,194.14
28-06-2018,-2694.29,1435.17
29-06-2018,1442.66,102.96
02-07-2018,-349.84,459.04
03-07-2018,47.08,480.64
05-07-2018,704.32,192.34
06-07-2018,155.85,479.89
09-07-2018,869.53,-90.77
10-07-2018,1771.35,294.75
11-07-2018,708.07,766.38
12-07-2018,581.73,1164.94
13-07-2018,1459.29,517.27
16-07-2018,595.11,-464.88
17-07-2018,-375.85,268.61
18-07-2018,357.94,-601.65
19-07-2018,1079.67,110.34
20-07-2018,-985.49,594.26
23-07-2018,-603.54,-17.95
24-07-2018,-35.33,471.61
25-07-2018,-206.65,3.34
26-07-2018,-537.48,1296
27-07-2018,711.56,657.27
30-07-2018,-242.17,1003.62
31-07-2018,65.92,611.18
01-08-2018,1208.28,41.62
02-08-2018,-1069.99,-284.46
03-08-2018,-480.83,-19.52
06-08-2018,-146.27,348.53
07-08-2018,131.3,-21.17
08-08-2018,658.96,84.91
09-08-2018,-282.34,558.93
10-08-2018,-223.33,104.85
13-08-2018,-722.42,478.65
14-08-2018,-710.59,64.18
16-08-2018,-432.53,-20.65
17-08-2018,-695.42,855.43
20-08-2018,-118.17,603.4
21-08-2018,-368.04,-99.46
23-08-2018,358.39,5.34
24-08-2018,-47.06,-222.5
27-08-2018,657,857.04
28-08-2018,284.15,184.4
29-08-2018,-995.62,723.42
30-08-2018,896.5,801.03
31-08-2018,-1109.88,-985.42
04-09-2018,-335.69,-583.02
05-09-2018,-2328.36,-314.51
06-09-2018,-1154.99,123.54
07-09-2018,-362.13,212.59
10-09-2018,-630.59,-708.26
11-09-2018,-1676.1,-360.5
12-09-2018,-391.06,381.77
14-09-2018,458.35,220.73
17-09-2018,-616.61,-728.86
18-09-2018,964.99,-1161.83
19-09-2018,355.12,-59.14
21-09-2018,1564.03,615.54
24-09-2018,522.49,-1309.96
25-09-2018,-793.3,648.73
26-09-2018,279.44,706.55
27-09-2018,-1535.58,780.14
28-09-2018,702.31,874.12
01-10-2018,702.31,874.12
03-10-2018,-699.54,-49.55
04-10-2018,-3156.9,-365.03
05-10-2018,-1610.08,119.5
08-10-2018,917.8,1334.35
09-10-2018,79.97,376.81
10-10-2018,-1486.75,2279.81
11-10-2018,-1143.37,227.04
12-10-2018,528.66,524.9
15-10-2018,-1207.54,473.86
16-10-2018,186.31,318.44
17-10-2018,1076.78,43.98
19-10-2018,-437.92,-1663.67
22-10-2018,524.96,349.52
23-10-2018,-577.38,-190.89
24-10-2018,613.18,537.4
25-10-2018,-2605.28,-202.22
26-10-2018,-146.54,541.24
29-10-2018,279.44,2078.29
30-10-2018,200.76,134.21
31-10-2018,737.02,1172.34
01-11-2018,-263.36,956.97
02-11-2018,1380.85,445.88
05-11-2018,-481.2,-531.85
06-11-2018,440.05,-790.69
07-11-2018,164.74,11.6
09-11-2018,647.19,136.77
12-11-2018,-168.83,-146.85
13-11-2018,-111.38,-603.91
14-11-2018,91.79,-1215.1
15-11-2018,418.78,-568.26
16-11-2018,163.05,-443.65
19-11-2018,860.7,34.25
20-11-2018,170.51,-573.25
21-11-2018,-705.12,-111.04
26-11-2018,-167.79,475.21
27-11-2018,-704.67,-102.74
28-11-2018,1067.05,-570.72
29-11-2018,3302.53,657.39
30-11-2018,171.81,32.07
03-12-2018,401.26,350.44
04-12-2018,37.26,-399.11
06-12-2018,-1722.02,-1047.14
07-12-2018,616.73,854.88
10-12-2018,-1012.27,-851.55
11-12-2018,-635.95,672
12-12-2018,-488.6,-5.13
13-12-2018,2395.73,-95.57
14-12-2018,249.15,357.19
17-12-2018,-319.19,6.03
18-12-2018,-950.97,-259.53
19-12-2018,501.79,-71.11
20-12-2018,300.26,-552.07
21-12-2018,-315.71,-1204.35
24-12-2018,205.19,-645.81
26-12-2018,-754.74,-272.05
27-12-2018,1040.58,669.53
28-12-2018,632.22,824.28
31-12-2018,549.88,-9.49
02-01-2019,-817.09,-970.5
03-01-2019,-477.01,-913.41
04-01-2019,-351.08,145.3
07-01-2019,408.41,125.31
08-01-2019,-418.03,227.82
09-01-2019,460.48,-366.46
10-01-2019,426.23,321.98
11-01-2019,-539.53,204.89
14-01-2019,-989.68,558.2
15-01-2019,1153.09,595.17
16-01-2019,-818.08,171.17
17-01-2019,-598.54,445.11
18-01-2019,-398.34,537.6
22-01-2019,-460.44,763.72
23-01-2019,-314.65,-166.95
24-01-2019,-510.91,571.07
25-01-2019,1208.38,-294.19
28-01-2019,417.32,-460.12
29-01-2019,-466.16,-165.46
30-01-2019,2765.26,1160.91
01-02-2019,1711.35,856.54
04-02-2019,-184.77,110.51
05-02-2019,794.52,-320.55
06-02-2019,2817.98,865.83
07-02-2019,999.21,473.41
08-02-2019,-224.34,-798.57
11-02-2019,274.53,-551.92
12-02-2019,401.46,-546.13
13-02-2019,397.2,-301.22
14-02-2019,-3600.61,-499.52
15-02-2019,-1054.63,131.48
19-02-2019,774.14,163.76
20-02-2019,746.39,266.46
21-02-2019,-472.37,300.88
22-02-2019,75.58,-1086.29
25-02-2019,297.02,-902.45
26-02-2019,-698.27,561.74
27-02-2019,456.38,386.89
28-02-2019,1214.65,608.56
01-03-2019,169.96,-140.11
05-03-2019,143.93,559.49
06-03-2019,377.03,161.46
07-03-2019,532.84,-377.84
08-03-2019,-251.39,-1088.44
11-03-2019,-12.73,750.7
12-03-2019,1975.22,220.86
13-03-2019,1822.17,-908.1
14-03-2019,485.12,341.6
15-03-2019,2361.62,-2475.07
18-03-2019,827.98,-801.82
19-03-2019,287.54,-600.93
20-03-2019,51.07,-1148.33
22-03-2019,550.12,-1885.38
25-03-2019,-152.85,-785.22
26-03-2019,-1883.08,-701.86
27-03-2019,1508.54,291.06
28-03-2019,1814.99,1370.05
29-03-2019,-666.8,388.1
01-04-2019,504.9,340.39
02-04-2019,-74.91,646.5
03-04-2019,92.04,1356.29
04-04-2019,72.71,-167.47
05-04-2019,632.15,-511.37
08-04-2019,-864.98,-1039.35
09-04-2019,-211.62,-227.98
10-04-2019,-1169.69,-688.93
11-04-2019,28.42,-744.73
12-04-2019,-436.14,-414.14
15-04-2019,-222.37,-270.09
16-04-2019,740.95,-369.47
18-04-2019,1207.46,-17.49
22-04-2019,294.15,-454.3
23-04-2019,1793.91,193.2
24-04-2019,441.34,382.12
25-04-2019,151.9,578.7
26-04-2019,303.52,1021.81
30-04-2019,-1479.28,165.1
02-05-2019,-516.22,269.8
03-05-2019,153.41,547.63
06-05-2019,-912.66,-563.53
07-05-2019,-464.24,23.32
08-05-2019,-1128.93,-956.3
09-05-2019,-2068.36,-951.77
10-05-2019,-1296.26,362.19
13-05-2019,-137.68,186.31
14-05-2019,-702.06,409.49
15-05-2019,275.84,312.26
16-05-2019,-819.53,420.88
17-05-2019,311.22,591.65
20-05-2019,1070.87,792.96
21-05-2019,-86.41,-884.08
22-05-2019,135.85,-480.24
23-05-2019,-1413.63,-372.36
24-05-2019,-9.28,-364.69
28-05-2019,-947.31,133.18
29-05-2019,-734.17,-791.74
30-05-2019,2221.25,1025
31-05-2019,-404.59,2430.99
03-06-2019,2295.82,1358.8
04-06-2019,-1152.85,-748.72
06-06-2019,-1473.26,-210.96
07-06-2019,-287.28,307.19
10-06-2019,-75.53,231.33
11-06-2019,949.76,562.9
12-06-2019,-172.63,-282.65
13-06-2019,-278.16,-97.54
14-06-2019,365.56,-672.77
17-06-2019,58.03,-489.78
18-06-2019,118.7,52.57
19-06-2019,353.69,-574.85
20-06-2019,-236.99,1075.72
21-06-2019,-159.71,321.65
24-06-2019,-159.71,38.95
25-06-2019,316.68,-121.38
26-06-2019,-1103.42,694.16
27-06-2019,-839.21,916.9
28-06-2019,2671.31,1140.02
01-07-2019,-436.34,361.17
02-07-2019,446.81,-324.55
03-07-2019,-124.78,358.82
05-07-2019,-4.17,312.91
08-07-2019,-672.87,-67.07
09-07-2019,-2901.96,-897.52
10-07-2019,-1469.23,-235.53
11-07-2019,140.91,-219.63
12-07-2019,572.08,869.87
15-07-2019,170.94,296.02
16-07-2019,263.24,677.78
17-07-2019,-53.28,439.08
18-07-2019,-384.99,-203.76
19-07-2019,1367.84,-703.79
22-07-2019,-1058.68,-75.42
23-07-2019,-1086.12,717.92
24-07-2019,-599.11,-293.84
25-07-2019,-1262.69,-186.68
26-07-2019,-1177.71,417.64
29-07-2019,-1049.2,720.87
30-07-2019,-1637.94,190.63
31-07-2019,939.21,1198.77
01-08-2019,-1145.32,686.59
02-08-2019,-2048.76,-371.27
05-08-2019,-1014.66,1112.2
06-08-2019,-1155.55,1221.96
07-08-2019,-541.09,689.3
08-08-2019,-980.6,608.57
09-08-2019,269.9,362.85
13-08-2019,-271,47.42
14-08-2019,-152.61,-969.98
16-08-2019,914.19,197.94
19-08-2019,-294.26,-490.92
20-08-2019,-72.28,-326.99
21-08-2019,503.79,-561.97
22-08-2019,-137.16,-327.62
23-08-2019,-243.76,-125.36
26-08-2019,428.1,426.83
27-08-2019,621.78,742.93
28-08-2019,654.99,1784.31
29-08-2019,-1419.79,-287.06
30-08-2019,-1091.9,474.68
03-09-2019,864.12,1109.94
04-09-2019,213.52,-903.69
05-09-2019,1038.56,76.32
06-09-2019,-955.06,232.37
09-09-2019,308.54,-374.82
11-09-2019,221.33,-52.65
12-09-2019,40.86,498.48
13-09-2019,-1006.49,-200.26
16-09-2019,300.49,126.97
17-09-2019,-1633.36,-397.03
18-09-2019,592.18,364.76
19-09-2019,542.12,601.19
20-09-2019,-1700.12,-407.76
23-09-2019,5078.79,1681.64
24-09-2019,1693.06,804.75
25-09-2019,886.21,-818.25
26-09-2019,-166.32,-608.25
27-09-2019,1080.09,264.07
30-09-2019,-259.56,-1055.49
01-10-2019,700.75,-181.81
03-10-2019,164.27,-730.7
04-10-2019,-1062.53,96.77
07-10-2019,-724.81,129.2
09-10-2019,610.54,384.56
10-10-2019,-166.79,903.4
11-10-2019,-684.66,-226.75
14-10-2019,661.48,-681.07
15-10-2019,974.79,251.97
16-10-2019,743.67,357.95
17-10-2019,407.6,746.37
18-10-2019,793.86,1235.35
22-10-2019,-559.91,655.82
23-10-2019,1328.21,317.65
24-10-2019,-346.38,256.9
25-10-2019,-326.96,-369.4
29-10-2019,-2.74,36.49
30-10-2019,1243.28,227.2
31-10-2019,-996.61,-153.09
01-11-2019,-343.59,1368.68
04-11-2019,428.06,1095.13
05-11-2019,199.12,-271.02
06-11-2019,-113.63,-22.73
07-11-2019,295.75,-947.21
08-11-2019,327.92,190.29
11-11-2019,-249.99,172.09
13-11-2019,-490.98,-140.54
14-11-2019,-171.82,-387.59
15-11-2019,-441.64,465.46
18-11-2019,-656.11,-35.58
19-11-2019,-298.93,-123.59
20-11-2019,-62.99,-214.58
21-11-2019,-818.32,-42.76
22-11-2019,-162.22,-1204.86
25-11-2019,-832.53,-41.97
26-11-2019,1953.44,142.88
27-11-2019,3934.18,-776.77
29-11-2019,-758.71,1800.01
02-12-2019,-2002.41,191.21
03-12-2019,-306.88,2021.61
04-12-2019,-367.8,-604.78
05-12-2019,-736.13,393.2
06-12-2019,-664.93,-272.62
09-12-2019,240.48,-354.58
10-12-2019,15.3,667.26
11-12-2019,-141.99,-538.68
12-12-2019,-19.55,-282.37
13-12-2019,719.58,-64.34
16-12-2019,1043.82,261.33
17-12-2019,-596.67,-252.93
18-12-2019,-44.32,659.94
19-12-2019,667.46,208.11
20-12-2019,819.06,334.38
23-12-2019,708.38,1179.29
24-12-2019,611.77,804.37
