Date,Open,High,Low,Close,Volume,VIX,Exchange,Crude
2015-07-30,8417.0,8458.9,8408.3,8421.8,221939008,15.325,64.138,48.52
2015-07-31,8456.1,8548.95,8448.0,8532.85,209628992,14.57,63.988,47.12
2015-08-03,8510.65,8563.95,8508.1,8543.05,161486000,15.39,64.177,45.17
2015-08-04,8564.1,8565.15,8448.25,8516.9,193226000,14.83,63.798,45.74
2015-08-05,8547.45,8591.85,8545.85,8567.95,136948000,14.665,63.692,45.15
2015-08-06,8585.8,8606.3,8551.5,8588.65,139116000,14.73,63.722,44.66
2015-08-07,8580.8,8595.95,8552.7,8564.6,148074000,14.91,63.739,43.87
2015-08-10,8577.0,8621.55,8497.8,8525.6,127195000,15.465,63.773,44.96
2015-08-11,8548.45,8556.25,8441.3,8462.35,159192992,15.8925,64.332,43.08
2015-08-12,8445.7,8446.95,8337.95,8349.45,195904000,17.445,64.855,43.3
2015-08-13,8384.45,8429.5,8339.75,8355.85,195079008,17.0175,65.203,42.23
2015-08-14,8402.35,8530.1,8381.2,8518.55,160680000,16.02,65.129,42.5
2015-08-17,8530.5,8530.6,8428.05,8477.3,180084000,16.4625,65.436,41.87
2015-08-18,8505.85,8525.75,8433.6,8466.55,157992000,16.36,65.454,42.62
2015-08-19,8468.05,8520.45,8425.95,8495.15,134512000,16.68,65.109,40.8
2015-08-20,8471.05,8501.35,8359.75,8372.75,189842000,16.975,65.433,41.14
2015-08-21,8305.4,8322.2,8225.05,8299.95,207542000,17.115,66.034,40.45
2015-08-24,8055.95,8060.05,7769.4,7809.0,322096000,28.13,66.814,38.24
2015-08-25,7895.4,7925.4,7667.25,7880.7,308255008,26.8475,66.28,39.31
2015-08-26,7865.25,7930.05,7777.1,7791.85,223260992,25.515,66.004,38.6
2015-08-27,7921.6,7963.6,7862.3,7948.95,314423008,22.0425,65.968,42.56
2015-08-28,8053.7,8091.8,7961.65,8001.95,201572000,23.33,66.15,45.22
2015-08-31,8009.25,8043.6,7947.95,7971.3,204255008,24.595,66.412,49.2
2015-09-01,7907.95,7929.1,7746.5,7785.85,190580992,28.7175,66.383,45.41
2015-09-02,7856.65,7862.55,7699.25,7717.0,222003008,26.65,66.202,46.25
2015-09-03,7774.45,7845.6,7754.05,7823.0,160610000,24.115,66.1,46.75
2015-09-04,7803.4,7804.9,7626.85,7655.05,199570000,26.4225,66.685,46.05
2015-09-07,7685.85,7705.05,7545.9,7558.8,145764000,26.35,66.886,44.7
2015-09-08,7587.7,7720.9,7539.5,7688.25,177515008,24.5675,66.294,45.94
2015-09-09,7805.85,7846.05,7764.55,7818.6,214843008,24.3,66.619,44.15
2015-09-10,7729.05,7819.85,7678.5,7788.1,165312992,24.745,66.299,45.92
2015-09-11,7833.8,7864.85,7759.9,7789.3,140576992,24.975,66.241,44.63
2015-09-14,7811.1,7879.95,7761.85,7872.25,126631000,24.32,66.261,44.0
2015-09-15,7867.35,7880.0,7799.75,7829.1,140722000,23.7425,66.447,44.59
2015-09-16,7886.85,7913.9,7853.3,7899.15,144331008,21.9975,66.219,47.15
2015-09-18,7967.45,8055.0,7955.85,7981.9,249312992,18.2925,65.868,44.68
2015-09-21,7911.5,7987.9,7908.35,7977.1,125629000,18.1775,65.691,46.68
2015-09-22,8014.8,8021.6,7787.75,7812.0,173568992,20.345,65.91,45.83
2015-09-23,7737.35,7882.9,7723.25,7845.95,151196000,20.6875,66.184,44.48
2015-09-24,7838.4,7894.5,7804.1,7868.5,208767008,20.8825,66.11,44.91
2015-09-28,7892.8,7893.95,7787.95,7795.7,140480000,21.6675,66.267,44.43
2015-09-29,7725.7,7926.55,7691.2,7843.3,248107008,21.57,65.837,45.23
2015-09-30,7924.25,7957.7,7874.5,7948.9,217188000,19.625,65.517,45.09
2015-10-01,7992.05,8008.25,7930.65,7950.9,161810000,19.235,65.631,44.74
2015-10-05,8005.1,8128.9,8005.1,8119.3,188830000,19.1275,65.134,46.26
2015-10-06,8180.45,8180.95,8096.5,8152.9,184038000,19.305,65.129,48.53
2015-10-07,8146.2,8188.9,8132.9,8177.4,199911008,19.3375,64.907,47.81
2015-10-08,8196.75,8196.75,8105.85,8129.35,177031008,19.5625,64.819,49.43
2015-10-09,8186.35,8232.2,8139.65,8189.7,205859008,18.925,64.78,49.63
2015-10-12,8231.5,8244.5,8128.2,8143.6,205256000,19.1225,64.795,47.1
2015-10-13,8121.95,8150.25,8088.6,8131.7,150432000,18.015,65.098,46.66
2015-10-14,8102.4,8139.3,8096.35,8107.9,143158000,17.72,64.736,46.64
2015-10-15,8134.35,8190.55,8129.8,8179.5,172430000,17.17,64.779,46.38
2015-10-16,8193.65,8246.4,8147.65,8238.15,161154000,16.275,64.703,47.26
2015-10-19,8262.55,8283.05,8239.2,8275.05,128300000,16.8775,64.919,45.89
2015-10-20,8280.3,8294.05,8229.2,8261.65,159948000,16.995,65.024,45.55
2015-10-21,8258.35,8294.4,8217.15,8251.7,149270000,16.6225,65.146,45.2
2015-10-23,8308.25,8328.1,8280.75,8295.45,156664000,16.1925,64.892,44.6
2015-10-26,8333.65,8336.3,8252.05,8260.55,138006000,17.23,64.921,43.98
2015-10-27,8230.35,8241.95,8217.05,8232.9,161492992,16.535,65.112,43.2
2015-10-28,8188.9,8209.1,8131.8,8171.2,194708992,17.04,64.954,45.94
2015-10-29,8175.45,8179.6,8098.0,8111.75,224234000,17.5825,65.449,46.06
2015-10-30,8123.55,8146.1,8044.4,8065.8,205663008,17.88,65.423,46.59
2015-11-02,8054.55,8060.7,7995.6,8050.8,140324000,19.4775,65.561,46.14
2015-11-03,8086.35,8100.35,8031.75,8060.7,136624992,19.555,65.569,47.9
2015-11-04,8104.9,8116.1,8027.3,8040.2,125936000,19.355,65.609,46.32
2015-11-05,8030.35,8031.2,7944.1,7955.45,136224000,19.2925,65.86,45.2
2015-11-06,7956.55,8002.65,7926.15,7954.3,226328992,19.4725,66.14,44.29
2015-11-09,7788.25,7937.75,7771.7,7915.2,218422000,17.04,66.475,43.87
2015-11-10,7877.6,7885.1,7772.85,7783.35,170267008,16.825,66.2,44.21
2015-11-11,7838.8,7847.95,7819.1,7825.0,223804352,16.905,66.07,42.93
2015-11-13,7762.45,7775.1,7730.9,7762.25,165876992,17.6525,66.059,40.74
2015-11-16,7732.95,7838.85,7714.15,7806.6,154135008,17.8775,65.886,41.74
2015-11-17,7848.75,7860.45,7793.0,7837.55,149451008,16.9725,65.981,40.67
2015-11-18,7823.15,7843.4,7725.05,7731.8,148038000,17.415,66.033,40.75
2015-11-19,7788.5,7854.9,7765.45,7842.75,136703008,15.84,66.09,40.54
2015-11-20,7841.9,7906.95,7817.8,7856.55,156610000,15.8975,66.058,40.39
2015-11-23,7869.5,7877.5,7825.2,7849.25,130872000,17.075,66.395,41.75
2015-11-24,7837.0,7870.35,7812.65,7831.6,134563008,16.245,66.262,42.87
2015-11-26,7837.15,7897.1,7832.0,7883.8,226632000,16.6875,66.565,42.59
2015-11-27,7910.6,7959.3,7879.45,7942.7,154863008,16.73,66.907,41.71
2015-11-30,7936.25,7966.0,7922.8,7935.25,223042000,16.43,66.462,41.65
2015-12-01,7958.15,7972.15,7934.15,7954.9,142944992,15.635,66.434,41.85
2015-12-02,7976.7,7979.3,7910.8,7931.35,130207000,15.4875,66.591,39.94
2015-12-03,7902.3,7912.3,7853.3,7864.15,129628000,16.055,66.79,41.08
2015-12-04,7817.6,7821.4,7775.7,7781.9,157232000,16.085,66.643,39.97
2015-12-07,7816.55,7825.4,7746.05,7765.4,141892992,15.865,66.773,37.65
2015-12-08,7738.5,7771.25,7685.45,7701.7,139318000,15.9725,66.857,37.51
2015-12-09,7695.5,7702.85,7606.9,7612.5,144316000,16.725,66.855,37.16
2015-12-10,7643.3,7691.95,7610.0,7683.3,145248992,16.2925,66.756,36.76
2015-12-11,7699.6,7703.05,7575.3,7610.45,172996000,17.1825,67.148,35.62
2015-12-14,7558.2,7663.95,7551.05,7650.05,153492992,17.7975,67.093,36.31
2015-12-15,7659.15,7705.0,7625.1,7700.9,138479008,17.3425,66.863,37.35
2015-12-16,7725.25,7776.6,7715.75,7750.9,159148992,16.7275,66.476,35.52
2015-12-17,7783.05,7852.9,7737.55,7844.35,181256992,14.215,66.421,34.95
2015-12-18,7828.9,7836.15,7753.35,7761.95,197320000,14.4925,66.255,34.73
2015-12-21,7745.65,7840.75,7733.45,7834.45,130174000,14.225,66.251,34.74
2015-12-22,7829.4,7846.3,7776.85,7786.1,129633000,14.4825,66.244,36.14
2015-12-23,7830.45,7871.45,7826.1,7865.95,121481000,13.6525,66.037,37.5
2015-12-24,7888.75,7888.75,7835.5,7861.05,96374000,13.745,65.947,38.1
2015-12-28,7863.2,7937.2,7863.0,7925.15,126738000,14.4025,66.137,36.81
2015-12-29,7929.2,7942.15,7902.75,7928.95,116536000,14.235,66.235,37.87
2015-12-30,7938.6,7944.75,7889.85,7896.25,110146000,14.35,66.475,36.6
2015-12-31,7897.8,7955.55,7891.15,7946.35,155644992,13.87,66.208,37.04
2016-01-04,7924.55,7937.55,7781.1,7791.3,138864992,16.835,66.579,36.76
2016-01-05,7828.4,7831.2,7763.25,7784.65,149672992,16.7025,66.481,35.97
2016-01-06,7788.05,7800.95,7721.2,7741.0,151716000,16.5525,66.698,33.97
2016-01-07,7673.35,7674.95,7556.6,7568.3,194732992,18.96,66.891,33.27
2016-01-08,7611.65,7634.1,7581.05,7601.35,162348992,17.7975,66.847,33.16
2016-01-11,7527.45,7605.1,7494.35,7563.85,194836992,18.69,66.76,31.41
2016-01-12,7587.2,7588.3,7487.8,7510.3,168976000,18.7125,66.946,30.44
2016-01-13,7557.9,7590.95,7425.8,7562.4,221908000,18.3525,66.917,30.48
2016-01-14,7467.4,7604.8,7443.8,7536.8,206988992,18.605,67.316,31.2
2016-01-15,7561.65,7566.5,7427.3,7437.8,203643008,19.415,67.775,29.42
2016-01-18,7420.35,7463.65,7336.4,7351.0,240798000,20.225,67.661,30.02
2016-01-19,7381.8,7462.75,7364.15,7435.1,194068000,18.43,67.734,28.46
2016-01-20,7357.0,7470.9,7241.5,7309.3,232614000,20.965,67.958,26.55
2016-01-21,7376.65,7398.7,7250.0,7276.8,248112992,20.8125,67.799,29.53
2016-01-22,7355.7,7433.4,7327.6,7422.45,236282000,18.82,67.549,32.19
2016-01-25,7468.75,7487.15,7421.2,7436.15,168203008,18.265,67.755,30.34
2016-01-27,7469.6,7477.9,7419.7,7437.75,193390000,19.0575,68.144,32.3
2016-01-28,7426.5,7468.85,7409.6,7424.65,283036000,17.9,68.053,33.22
2016-01-29,7413.35,7575.65,7402.8,7563.55,307934016,17.24,67.878,33.62
2016-02-01,7589.5,7600.45,7541.25,7555.95,206644992,17.89,67.835,31.62
2016-02-02,7566.65,7576.3,7428.05,7455.55,237339008,18.035,67.975,29.88
2016-02-03,7392.45,7419.4,7350.3,7361.8,197863008,18.5875,67.934,32.28
2016-02-04,7411.45,7457.05,7365.95,7404.0,229563008,18.2075,67.544,31.72
2016-02-05,7418.25,7503.15,7406.65,7489.1,257519008,18.115,67.81,30.89
2016-02-08,7489.7,7512.55,7363.2,7387.25,176759008,20.2575,68.034,29.69
2016-02-09,7303.95,7323.45,7275.15,7298.2,218730000,21.7275,67.901,27.94
2016-02-10,7264.3,7271.85,7177.75,7215.7,254480992,22.465,67.861,27.45
2016-02-11,7203.6,7208.65,6959.95,6976.35,301303008,25.965,68.471,26.21
2016-02-12,7023.65,7034.8,6869.0,6980.95,344211008,24.6725,68.118,29.44
2016-02-15,7057.35,7182.8,7056.8,7162.95,365216992,22.375,68.131,30.6
2016-02-16,7201.25,7204.65,7037.7,7048.25,261607008,23.04,68.474,29.04
2016-02-17,7058.85,7123.7,6960.65,7108.45,268018000,21.8325,68.329,30.66
2016-02-18,7177.4,7215.1,7127.85,7191.75,254331008,21.485,68.542,30.77
2016-02-19,7170.55,7226.85,7145.95,7210.75,198206000,20.915,68.545,29.64
2016-02-22,7208.85,7252.4,7200.7,7234.55,159163008,21.02,68.533,31.48
2016-02-23,7240.3,7241.7,7090.7,7109.55,200396992,23.8375,68.561,31.87
2016-02-24,7075.0,7090.8,7009.75,7018.7,205898000,22.955,68.431,32.15
2016-02-25,7029.85,7034.2,6961.4,6970.6,291932992,22.745,68.768,33.07
2016-02-26,7039.3,7052.9,6985.1,7029.75,213143008,21.865,68.737,32.78
2016-02-29,7050.45,7094.6,6825.8,6987.05,487968992,20.1575,68.208,33.75
2016-03-01,7038.25,7235.5,7035.1,7222.3,283561984,18.6725,67.753,34.4
2016-03-02,7321.7,7380.35,7308.15,7368.85,348966016,18.99,67.395,34.66
2016-03-03,7429.55,7483.95,7406.05,7475.6,287248992,18.04,67.122,34.57
2016-03-04,7505.4,7505.9,7444.1,7485.35,290440992,17.8825,66.938,35.92
2016-03-08,7486.4,7527.15,7442.15,7485.3,264944992,18.465,67.313,36.5
2016-03-09,7436.1,7539.0,7424.3,7531.8,252708992,17.505,67.128,38.29
2016-03-10,7545.35,7547.1,7447.4,7486.15,231584000,17.895,67.302,37.84
2016-03-11,7484.85,7543.95,7460.6,7510.2,204807008,17.0975,66.921,38.5
2016-03-14,7542.6,7583.7,7515.05,7538.75,172067008,17.1025,67.138,37.18
2016-03-15,7535.85,7545.2,7452.8,7460.6,199654000,17.5975,67.372,36.34
2016-03-16,7457.05,7508.0,7405.15,7498.75,201430000,17.115,67.173,38.46
2016-03-17,7557.4,7585.3,7479.4,7512.55,247044000,16.84,66.619,40.2
2016-03-18,7534.65,7613.6,7517.9,7604.35,244727008,16.3825,66.384,39.44
2016-03-21,7619.2,7713.55,7617.7,7704.25,202852992,16.3325,66.5,39.91
2016-03-22,7695.55,7728.2,7643.8,7714.9,215356000,16.43,66.755,41.45
2016-03-23,7717.45,7726.85,7670.6,7716.5,205795008,16.345,66.93,39.79
2016-03-28,7741.0,7749.4,7587.7,7615.1,249904992,17.485,66.608,39.39
2016-03-29,7606.55,7652.9,7582.25,7597.0,223492992,17.6375,66.375,38.28
2016-03-30,7651.1,7741.95,7643.45,7735.2,239844000,16.8075,66.375,38.32
2016-03-31,7727.65,7777.6,7702.0,7738.4,391913984,16.5825,66.255,38.34
2016-04-01,7718.05,7740.15,7666.1,7713.05,189572000,17.2775,66.365,36.79
2016-04-04,7733.15,7764.45,7704.4,7758.8,160278000,17.45,66.106,35.7
2016-04-05,7736.3,7736.3,7588.65,7603.2,210127008,17.83,66.422,35.89
2016-04-06,7636.05,7638.65,7591.75,7614.35,170654000,17.345,66.517,37.75
2016-04-07,7630.4,7630.75,7535.85,7546.45,241684000,16.935,66.757,37.26
2016-04-08,7542.35,7569.35,7526.7,7555.2,147816000,16.4325,66.551,39.72
2016-04-11,7577.8,7678.8,7516.85,7671.4,185352992,16.0125,66.287,40.36
2016-04-12,7669.25,7717.4,7663.35,7708.95,168508992,16.025,66.283,42.17
2016-04-13,7777.15,7864.8,7772.2,7850.45,227216992,16.035,66.496,41.76
2016-04-18,7908.15,7920.6,7842.75,7914.7,190259008,16.9475,66.416,39.78
2016-04-20,7950.05,7950.4,7877.55,7914.75,211630000,17.075,66.166,42.63
2016-04-21,7953.65,7978.45,7884.1,7912.05,230576992,16.5125,66.489,43.18
2016-04-22,7891.8,7923.35,7873.35,7899.3,188988992,16.38,66.66,43.73
2016-04-25,7894.8,7911.0,7827.0,7855.05,150776992,16.5725,66.685,42.64
2016-04-26,7828.15,7974.5,7822.55,7962.65,208656992,16.58,66.404,44.04
2016-04-27,7942.0,7991.0,7940.55,7979.9,213174000,16.3525,66.362,45.33
2016-04-28,7967.4,7992.0,7834.45,7847.25,301484992,16.5975,66.401,46.03
2016-04-29,7844.25,7889.05,7788.7,7849.8,251227008,16.5375,66.425,45.92
2016-05-02,7822.7,7829.8,7777.3,7805.9,150818000,17.0925,66.346,44.78
2016-05-03,7824.8,7890.25,7735.15,7747.0,192271008,17.4625,66.558,43.65
2016-05-04,7724.15,7749.0,7697.25,7706.55,205939008,17.445,66.627,43.78
2016-05-05,7731.0,7777.55,7706.85,7735.5,190792992,17.17,66.558,44.32
2016-05-06,7717.65,7738.9,7678.35,7733.45,168662000,16.9475,66.6,44.66
2016-05-09,7755.25,7873.65,7753.55,7866.05,165616992,16.6125,66.752,43.44
2016-05-10,7873.55,7896.9,7837.7,7887.8,166956992,16.415,66.631,44.66
2016-05-11,7804.65,7893.1,7780.9,7848.85,220712000,16.9625,66.561,46.23
2016-05-12,7871.45,7916.05,7849.65,7900.4,157444992,16.3275,66.757,46.7
2016-05-13,7881.0,7881.0,7784.2,7814.9,185062000,16.9975,66.855,46.21
